timestamp,data_type,data_format,data_version,data_meta_ID,data_meta_ASSIGNER,problemtype_value,reference_data_url,reference_data_refsource,description_data_0_value,cvssV3_version,cvssV3_vectorString,cvssV3_attackVector,cvssV3_attackComplexity,cvssV3_privilegesRequired,cvssV3_userInteraction,cvssV3_scope,cvssV3_confidentialityImpact,cvssV3_integrityImpact,cvssV3_availabilityImpact,cvssV3_baseScore,cvssV3_baseSeverity,baseMetricV3_exploitabilityScore,baseMetricV3_impactScore,cvssV2_version,cvssV2_vectorString,cvssV2_accessVector,cvssV2_accessComplexity,cvssV2_authentication,cvssV2_confidentialityImpact,cvssV2_integrityImpact,cvssV2_availabilityImpact,cvssV2_baseScore,baseMetricV2_severity,baseMetricV2_exploitabilityScore,baseMetricV2_impactScore,baseMetricV2_acInsufInfo,baseMetricV2_obtainAllPrivilege,baseMetricV2_obtainUserPrivilege,baseMetricV2_obtainOtherPrivilege,baseMetricV2_userInteractionRequired,publishedDate,lastModifiedDate
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0003,cve@mitre.org,CWE-119,http://www.securitytracker.com/id/1034649,SECTRACK,"Microsoft Edge allows remote attackers to execute arbitrary code via unspecified vectors, aka ""Microsoft Edge Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,NETWORK,LOW,NONE,REQUIRED,CHANGED,HIGH,HIGH,HIGH,9.6,CRITICAL,2.8,6.0,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0004,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2016. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0005,cve@mitre.org,CWE-20,http://www.securitytracker.com/id/1034648,SECTRACK,"Microsoft Internet Explorer 9 through 11 allows remote attackers to bypass the Same Origin Policy via unspecified vectors, aka ""Internet Explorer Elevation of Privilege Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:N/I:P/A:N,NETWORK,MEDIUM,NONE,NONE,PARTIAL,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0006,cve@mitre.org,CWE-264,http://www.securityfocus.com/bid/79882,BID,"The sandbox implementation in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, and Windows 10 Gold and 1511 mishandles reparse points, which allows local users to gain privileges via a crafted application, aka ""Windows Mount Point Elevation of Privilege Vulnerability,"" a different vulnerability than CVE-2016-0007.",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.3,HIGH,1.3,5.9,2.0,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0,False,False,False,False,True,2016-01-13T05:59Z,2019-05-17T20:08Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0007,cve@mitre.org,CWE-264,http://www.securityfocus.com/bid/79898,BID,"The sandbox implementation in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, and Windows 10 Gold and 1511 mishandles reparse points, which allows local users to gain privileges via a crafted application, aka ""Windows Mount Point Elevation of Privilege Vulnerability,"" a different vulnerability than CVE-2016-0006.",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0,False,False,False,False,True,2016-01-13T05:59Z,2019-05-17T20:17Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0008,cve@mitre.org,CWE-200,http://www.securitytracker.com/id/1034654,SECTRACK,"The graphics device interface in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows remote attackers to bypass the ASLR protection mechanism via unspecified vectors, aka ""Windows GDI32.dll ASLR Bypass Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9,False,False,False,False,True,2016-01-13T05:59Z,2019-05-15T19:28Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0009,cve@mitre.org,CWE-264,http://www.securitytracker.com/id/1034654,SECTRACK,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, and Windows 10 Gold and 1511 allow remote attackers to execute arbitrary code via unspecified vectors, aka ""Win32k Remote Code Execution Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-01-13T05:59Z,2018-10-30T16:27Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0010,cve@mitre.org,CWE-119,http://www.securitytracker.com/id/1034651,SECTRACK,"Microsoft Office 2007 SP3, Office 2010 SP2, Office 2013 SP1, Office 2013 RT SP1, Office 2016, Excel for Mac 2011, PowerPoint for Mac 2011, Word for Mac 2011, Excel 2016 for Mac, PowerPoint 2016 for Mac, Word 2016 for Mac, and Word Viewer allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0011,cve@mitre.org,CWE-79,http://www.securitytracker.com/id/1034653,SECTRACK,"Microsoft SharePoint Server 2013 SP1 and SharePoint Foundation 2013 SP1 allow remote authenticated users to bypass intended Access Control Policy restrictions and conduct cross-site scripting (XSS) attacks by modifying a webpart, aka ""Microsoft SharePoint Security Feature Bypass,"" a different vulnerability than CVE-2015-6117.",3.0,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2.0,AV:N/AC:M/Au:S/C:N/I:P/A:N,NETWORK,MEDIUM,SINGLE,NONE,PARTIAL,NONE,3.5,LOW,6.8,2.9, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0012,cve@mitre.org,CWE-200,http://www.securitytracker.com/id/1034651,SECTRACK,"Microsoft Office 2007 SP3, Excel 2007 SP3, PowerPoint 2007 SP3, Visio 2007 SP3, Word 2007 SP3, Office 2010 SP2, Excel 2010 SP2, PowerPoint 2010 SP2, Visio 2010 SP2, Word 2010 SP2, Office 2013 SP1, Excel 2013 SP1, PowerPoint 2013 SP1, Visio 2013 SP1, Word 2013 SP1, Excel 2013 RT SP1, PowerPoint 2013 RT SP1, Word 2013 RT SP1, Office 2016, Excel 2016, PowerPoint 2016, Visio 2016, Word 2016, and Visual Basic 6.0 Runtime allow remote attackers to bypass the ASLR protection mechanism via unspecified vectors, aka ""Microsoft Office ASLR Bypass.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,4.3,MEDIUM,2.8,1.4,2.0,AV:N/AC:M/Au:N/C:P/I:N/A:N,NETWORK,MEDIUM,NONE,PARTIAL,NONE,NONE,4.3,MEDIUM,8.6,2.9, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0013,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2016. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0014,cve@mitre.org,CWE-426,http://www.securitytracker.com/id/1034661,SECTRACK,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, and Windows 10 Gold and 1511 mishandle DLL loading, which allows local users to gain privileges via a crafted application, aka ""DLL Loading Elevation of Privilege Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0,False,False,False,False,False,2016-01-13T05:59Z,2019-05-16T18:24Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0015,cve@mitre.org,CWE-119,http://packetstormsecurity.com/files/135232/Microsoft-DirectShow-Remote-Code-Execution.html,MISC,"DirectShow in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 Gold and 1511 allows remote attackers to execute arbitrary code via a crafted file, aka ""DirectShow Heap Corruption Remote Code Execution Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,False,True,2016-01-13T05:59Z,2019-05-17T19:13Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0016,cve@mitre.org,CWE-426,http://www.securitytracker.com/id/1034661,SECTRACK,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, and Windows 10 Gold and 1511 mishandle DLL loading, which allows local users to gain privileges via a crafted application, aka ""DLL Loading Remote Code Execution Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0,False,False,False,False,False,2016-01-13T05:59Z,2019-05-15T14:36Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0017,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2016. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0018,cve@mitre.org,CWE-426,http://www.securitytracker.com/id/1034661,SECTRACK,"Microsoft Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 R2, and Windows 10 Gold and 1511 mishandle DLL loading, which allows local users to gain privileges via a crafted application, aka ""DLL Loading Remote Code Execution Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.3,HIGH,1.3,5.9,2.0,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0,False,False,False,False,True,2016-01-13T05:59Z,2019-05-15T18:59Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0019,cve@mitre.org,CWE-254,http://www.securitytracker.com/id/1034659,SECTRACK,"The Remote Desktop Protocol (RDP) service implementation in Microsoft Windows 10 Gold and 1511 allows remote attackers to bypass intended access restrictions and establish sessions for blank-password accounts via a modified RDP client, aka ""Windows Remote Desktop Protocol Security Bypass Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,8.1,HIGH,2.2,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False, ,2016-01-13T05:59Z,2018-10-30T16:27Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0020,cve@mitre.org,NVD-CWE-Other,http://www.securitytracker.com/id/1034661,SECTRACK,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 mishandle DLL loading, which allows local users to gain privileges via a crafted application, aka ""MAPI DLL Loading Elevation of Privilege Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False, ,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0021,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/84024,BID,"Microsoft InfoPath 2007 SP3, 2010 SP2, and 2013 SP1 allows remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-03-09T11:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0022,cve@mitre.org,CWE-119,http://www.securitytracker.com/id/1034975,SECTRACK,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps Server 2013 SP1, and SharePoint Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0052.",3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-02-10T11:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0023,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2016. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0024,cve@mitre.org,CWE-119,http://www.securityfocus.com/bid/79891,BID,"The Chakra JavaScript engine in Microsoft Edge allows remote attackers to execute arbitrary code via unspecified vectors, aka ""Scripting Engine Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-01-13T05:59Z,2018-10-12T22:10Z
2020-09-09T08:21Z,CVE,MITRE,4.0,CVE-2016-0025,cve@mitre.org,CWE-20,http://www.securitytracker.com/id/1036093,SECTRACK,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Office 2016, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, Office Web Apps Server 2013 SP1, and Office Online Server allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability.""",3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,7.3,HIGH,1.3,5.9,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2016-06-16T01:59Z,2018-10-12T22:10Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0001,cve@mitre.org,CWE-264,http://packetstormsecurity.com/files/134392/Microsoft-Windows-8.1-Ahcache.sys-NtApphelpCacheControl-Privilege-Escalation.html,MISC,"The Windows Error Reporting (WER) component in Microsoft Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to bypass the Protected Process Light protection mechanism and read the contents of arbitrary process-memory locations by leveraging administrative privileges, aka ""Windows Error Reporting Security Feature Bypass Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:L/AC:M/Au:N/C:P/I:N/A:N,LOCAL,MEDIUM,NONE,PARTIAL,NONE,NONE,1.9,LOW,3.4,2.9, ,False,False,False,False,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0002,cve@mitre.org,CWE-264,http://secunia.com/advisories/61277,SECUNIA,"The AhcVerifyAdminContext function in ahcache.sys in the Application Compatibility component in Microsoft Windows 7 SP1, Windows Server 2008 R2 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not verify that an impersonation token is associated with an administrative account, which allows local users to gain privileges by running AppCompatCache.exe with a crafted DLL file, aka MSRC ID 20544 or ""Microsoft Application Compatibility Infrastructure Elevation of Privilege Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0003,cve@mitre.org,CWE-476,http://www.securityfocus.com/bid/72457,BID,"win32k.sys in the kernel-mode drivers in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges or cause a denial of service (NULL pointer dereference) via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0,False,False,False,False,True,2015-02-11T03:00Z,2019-05-14T19:39Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0004,cve@mitre.org,CWE-264,http://secunia.com/advisories/61927,SECUNIA,"The User Profile Service (aka ProfSvc) in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges by conducting a junction attack to load another user's UsrClass.dat registry hive, aka MSRC ID 20674 or ""Microsoft User Profile Service Elevation of Privilege Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0, ,False,False,False,False,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0005,cve@mitre.org,CWE-254,http://packetstormsecurity.com/files/130773/Windows-Pass-Through-Authentication-Methods-Improper-Validation.html,MISC,"The NETLOGON service in Microsoft Windows Server 2003 SP2, Windows Server 2008 SP2 and R2 SP1, and Windows Server 2012 Gold and R2, when a Domain Controller is configured, allows remote attackers to spoof the computer name of a secure channel's endpoint, and obtain sensitive session information, by running a crafted application and leveraging the ability to sniff network traffic, aka ""NETLOGON Spoofing Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:A/AC:M/Au:N/C:P/I:P/A:N,ADJACENT_NETWORK,MEDIUM,NONE,PARTIAL,PARTIAL,NONE,4.3,MEDIUM,5.5,4.9, ,False,False,False,False,2015-03-11T10:59Z,2019-05-08T22:03Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0006,cve@mitre.org,CWE-264,http://secunia.com/advisories/62098,SECUNIA,"The Network Location Awareness (NLA) service in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, and Windows Server 2012 Gold and R2 does not perform mutual authentication to determine a domain connection, which allows remote attackers to trigger an unintended permissive configuration by spoofing DNS and LDAP responses on a local network, aka ""NLA Security Feature Bypass Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:A/AC:L/Au:N/C:N/I:C/A:N,ADJACENT_NETWORK,LOW,NONE,NONE,COMPLETE,NONE,6.1,MEDIUM,6.5,6.9, ,False,False,False,False,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0007,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2015. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0008,cve@mitre.org,CWE-284,http://blogs.technet.com/b/srd/archive/2015/02/10/ms15-011-amp-ms15-014-hardening-group-policy.aspx,CONFIRM,"The UNC implementation in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not include authentication from the server to the client, which allows remote attackers to execute arbitrary code by making crafted data available on a UNC share, as demonstrated by Group Policy data from a spoofed domain controller, aka ""Group Policy Remote Code Execution Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:A/AC:L/Au:N/C:C/I:C/A:C,ADJACENT_NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,8.3,HIGH,6.5,10.0,False,False,False,False,False,2015-02-11T03:00Z,2019-10-29T19:15Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0009,cve@mitre.org,CWE-254,http://blogs.technet.com/b/srd/archive/2015/02/10/ms15-011-amp-ms15-014-hardening-group-policy.aspx,CONFIRM,"The Group Policy Security Configuration policy implementation in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows man-in-the-middle attackers to disable a signing requirement and trigger a revert-to-default action by spoofing domain-controller responses, aka ""Group Policy Security Feature Bypass Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:A/AC:L/Au:N/C:N/I:P/A:N,ADJACENT_NETWORK,LOW,NONE,NONE,PARTIAL,NONE,3.3,LOW,6.5,2.9,False,False,False,False,False,2015-02-11T03:00Z,2019-10-29T19:15Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0010,cve@mitre.org,CWE-310,http://code.google.com/p/google-security-research/issues/detail?id=128,MISC,"The CryptProtectMemory function in cng.sys (aka the Cryptography Next Generation driver) in the kernel-mode drivers in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1, when the CRYPTPROTECTMEMORY_SAME_LOGON option is used, does not check an impersonation token's level, which allows local users to bypass intended decryption restrictions by leveraging a service that (1) has a named-pipe planting vulnerability or (2) uses world-readable shared memory for encrypted data, aka ""CNG Security Feature Bypass Vulnerability"" or MSRC ID 20707.", , , , , , , , , , , , , , ,2.0,AV:L/AC:M/Au:N/C:P/I:N/A:N,LOCAL,MEDIUM,NONE,PARTIAL,NONE,NONE,1.9,LOW,3.4,2.9,False,False,False,False,True,2015-02-11T03:00Z,2019-05-15T17:04Z
